Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"VMPR Kambala","Subverting the Secure: Covert Injections Within CI/CD Pipelines",2025,"… on Emerging Trends in Computing and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/11436525/","",11,"2026-05-16 00:47:45","","","",,,,,,0,0.00,0,1,1,"This research investigates a critical vulnerability in the prevalent assumption that adopting DevSecOps methodologies inherently guarantees secure software delivery. We explore the …","","https://scholar.google.com/scholar?q=related:dPZpGQ_giEYJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22kubernetes+security%22%7C%22kubernetes+admission+control%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"K Allam","Secure ML Workflows Using Kubernetes: A CKS-Certified Perspective",2023,"International Journal of Emerging Research in …","ijeret.org","https://ijeret.org/index.php/ijeret/article/view/237","",12,"2026-05-16 00:47:45","","","",,,,,,0,0.00,0,1,3,"… Supply Chain Attacks: The machine learning process extensively relies on open-source … Also, we delve into the Kubernetes security layers identifying factors such as Role-Based …","https://ijeret.org/index.php/ijeret/article/download/237/225","https://scholar.google.com/scholar?q=related:5B1vxwTFjIsJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22kubernetes+security%22%7C%22kubernetes+admission+control%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"RK Malviya","Securing Kubernetes for Enterprise-Scale Deployments: Challenges, Best Practices, and Future Directions",2024,"Best Practices, and Future Directions (October 27 …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5055443","",13,"2026-05-16 00:47:45","","","",,,,,,0,0.00,0,1,2,"… Kubernetes security has been an area of active research, with … in the field of Kubernetes security, highlighting relevant … unpatched vulnerabilities or supply chain attacks, enabling …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5055443","https://scholar.google.com/scholar?q=related:sMO5koCR0aMJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22kubernetes+security%22%7C%22kubernetes+admission+control%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"D Doan","Hardening Application Deployment in Kubernetes",2025,"","aaltodoc.aalto.fi","https://aaltodoc.aalto.fi/bitstreams/d523d51a-e37d-4df4-acc6-7f3a75f44af1/download","",14,"2026-05-16 00:47:45","PDF","","",,,,,,0,0.00,0,1,1,"… during the development process using the structured checklist of actionable recommendations, designed to mitigate three primary sources of compromise including supply chain attacks…","https://aaltodoc.aalto.fi/bitstreams/d523d51a-e37d-4df4-acc6-7f3a75f44af1/download","https://scholar.google.com/scholar?q=related:CqzNnk5KdWsJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22kubernetes+security%22%7C%22kubernetes+admission+control%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
10,"Z Morić, V Dakić, T Čavala","Security hardening and compliance assessment of Kubernetes control plane and workloads",2025,"Journal of cybersecurity and privacy","mdpi.com","https://www.mdpi.com/2624-800X/5/2/30","https://scholar.google.com/scholar?cites=7715829182677993044&as_sdt=2005&sciodt=2007&hl=en",15,"2026-05-16 00:47:45","HTML","","",,,,,,10,10.00,3,3,1,"… This paper analyzes the key aspects of Kubernetes security by … recommendations for enhancing Kubernetes security, assisting … against insider threats and supply chain attacks. …","https://www.mdpi.com/2624-800X/5/2/30","https://scholar.google.com/scholar?q=related:VEYd7cIhFGsJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22kubernetes+security%22%7C%22kubernetes+admission+control%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"S Chowdhury, F Freund","Identifying and Analyzing Vulnerabilities and Exploits in On-Premises Kubernetes",2025,"IFIP International Conference on ICT Systems …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-92886-4_11","",16,"2026-05-16 00:47:45","","10.1007/978-3-031-92886-4_11","",,,,,,0,0.00,0,2,1,"Kubernetes (K8s) is an open-source orchestration platform that revolutionizes how organizations deploy, manage, and scale containerized applications. Many organizations use K8s for …","","https://scholar.google.com/scholar?q=related:6ZxImk2ZwsAJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22kubernetes+security%22%7C%22kubernetes+admission+control%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"RK Kripa","KubeSecOps: Continuous Security Assurance in Kubernetes-Based DevSecOps Pipelines for AI Workloads",2025,"2025 IEEE International Conference on Advances in …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/11436334/","",17,"2026-05-16 00:47:45","","","",,,,,,0,0.00,0,1,1,"… We review five areas: DevSecOps for ML, Kubernetes security, model integrity, container … AI models deployed in Kubernetes are susceptible to a wide range of supply chain attacks, …","","https://scholar.google.com/scholar?q=related:644xzvMM2dAJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22kubernetes+security%22%7C%22kubernetes+admission+control%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"R Medeiros, L Sampaio, R Agra…","Using LSMs to Strengthen Access Control of Applications that use hostPath in Kubernetes Clusters",2025,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbseg/article/view/36667","",18,"2026-05-16 00:47:45","","","",,,,,,0,0.00,0,4,1,"This paper presents a methodology to enhance the security of Kubernetes clusters using hostPath volumes, a feature that introduces considerable risks due to direct host access. Our …","https://sol.sbc.org.br/index.php/sbseg/article/download/36667/36454","https://scholar.google.com/scholar?q=related:JU6onrm-ix0J:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22kubernetes+security%22%7C%22kubernetes+admission+control%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
5,"JA Wiegratz","Comparing security and efficiency of webassembly and linux containers in kubernetes cloud computing",2024,"arXiv preprint arXiv:2411.03344","arxiv.org","https://arxiv.org/abs/2411.03344","https://scholar.google.com/scholar?cites=14362796308953927235&as_sdt=2005&sciodt=2007&hl=en",19,"2026-05-16 00:47:45","","","",,,,,,5,2.50,5,1,2,"This study investigates the potential of WebAssembly as a more secure and efficient alternative to Linux containers for executing untrusted code in cloud computing with Kubernetes. …","https://arxiv.org/pdf/2411.03344","https://scholar.google.com/scholar?q=related:Q459SCXnUscJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22kubernetes+security%22%7C%22kubernetes+admission+control%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
6,"S Stanišić, M Vesković, O Ristić…","Security aspects of container orchestration in kubernetes environments",2025,"2025 24th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10959185/","https://scholar.google.com/scholar?cites=3561489807947941293&as_sdt=2005&sciodt=2007&hl=en",20,"2026-05-16 00:47:45","","","",,,,,,6,6.00,2,4,1,"… is susceptible to the compromise of software supply chain security policies. These policies … understanding of the complexity of the Kubernetes security model. For example, using …","https://www.researchgate.net/profile/Sava-Stanisic/publication/390782230_Security_Aspects_of_Container_Orchestration_in_Kubernetes_Environments/links/6938371a27359023a00a45af/Security-Aspects-of-Container-Orchestration-in-Kubernetes-Environments.pdf","https://scholar.google.com/scholar?q=related:rUXpWRz0bDEJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22kubernetes+security%22%7C%22kubernetes+admission+control%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
4,"S Amgothu, G Kankanala","Enhancing kubernetes security: Securing workloads and optimizing role-based access control",2024,"International Journal of Computer …","researchgate.net","https://www.researchgate.net/profile/Sudheer-Amgothu/publication/387441124_Enhancing_Kubernetes_Security_Securing_Workloads_and_Optimizing_Role-based_Access_Control/links/676dfc38117f340ec3da5b82/Enhancing-Kubernetes-Security-Securing-Workloads-and-Optimizing-Role-Based-Access-Control.pdf","https://scholar.google.com/scholar?cites=17569782465600498406&as_sdt=2005&sciodt=2007&hl=en",21,"2026-05-16 00:47:45","PDF","","",,,,,,4,2.00,2,2,2,"… This study examines two key aspects of Kubernetes security: workload stabilization and role-based access control (RBAC) optimization. We focus on the vulnerabilities of Kubernetes …","https://www.researchgate.net/profile/Sudheer-Amgothu/publication/387441124_Enhancing_Kubernetes_Security_Securing_Workloads_and_Optimizing_Role-based_Access_Control/links/676dfc38117f340ec3da5b82/Enhancing-Kubernetes-Security-Securing-Workloads-and-Optimizing-Role-Based-Access-Control.pdf","https://scholar.google.com/scholar?q=related:5ioBUxBo1PMJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22kubernetes+security%22%7C%22kubernetes+admission+control%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
3,"J Girhotra, A Byrisetty","Securing cloud-native applications (CNAs): A case study of practices in a large IT company",2025,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1980200","https://scholar.google.com/scholar?cites=6463324854113100975&as_sdt=2005&sciodt=2007&hl=en",22,"2026-05-16 00:47:45","","","",,,,,,3,3.00,2,2,1,"… As we read through a document (eg, a Kubernetes security guideline or a CI/CD security … were grouped into a theme Software Supply Chain Security. Another theme that emerged from …","https://www.diva-portal.org/smash/get/diva2:1980200/FULLTEXT01.pdf","https://scholar.google.com/scholar?q=related:r2Rd7bVXslkJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22kubernetes+security%22%7C%22kubernetes+admission+control%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"A Ganesh","Securing Infrastructure as Code deployments with Bills of Materials Approaches",2023,"","","","",23,"2026-05-16 00:47:45","CITATION","","",,,,,,0,0.00,0,1,3,"","","https://scholar.google.com/scholar?q=related:HcccKx8uhYAJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22kubernetes+security%22%7C%22kubernetes+admission+control%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"A Rengarajan","Intelligent Secure Enterprise Kubernetes Infrastructure for Real-Time Cloud Healthcare Analytics",2025,"International Journal of Engineering &Extended …","ijeetr.com","https://www.ijeetr.com/index.php/ijeetr/article/view/272","",24,"2026-05-16 00:47:45","","","",,,,,,0,0.00,0,1,1,"… Studies on Kubernetes security identify common vulnerabilities including misconfigured … Furthermore, supply chain attacks targeting container registries pose serious threats. Even …","https://www.ijeetr.com/index.php/ijeetr/article/download/272/253","https://scholar.google.com/scholar?q=related:eQ4Y-0diuN0J:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22kubernetes+security%22%7C%22kubernetes+admission+control%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
6,"G Thiyagarajan, P Nayak","Docker under siege: Securing containers in the modern era",2025,"arXiv preprint arXiv:2506.02043","arxiv.org","https://arxiv.org/abs/2506.02043","https://scholar.google.com/scholar?cites=8465806675507672092&as_sdt=2005&sciodt=2007&hl=en",25,"2026-05-16 00:47:45","","","",,,,,,6,6.00,3,2,1,"Containerization, driven by Docker, has transformed application development and deployment by enhancing efficiency and scalability. However, the rapid adoption of container …","https://arxiv.org/pdf/2506.02043","https://scholar.google.com/scholar?q=related:HPTDTlGWfHUJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22kubernetes+security%22%7C%22kubernetes+admission+control%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"J Dieterich","Development of an Adversary Simulation Strategy for a Kubernetes-based Open RAN Deployment",,"dn.th-koeln.de","","https://www.dn.th-koeln.de/wp-content/uploads/2024/06/research_project_dieterich_11135427.pdf","",26,"2026-05-16 00:47:45","PDF","","",,,,,,0,0.00,0,1,,"… • Compromised Container Image: The use of supply chain attacks, such as backdooring a container image utilized in the target infrastructure is another plausible method of gaining …","https://www.dn.th-koeln.de/wp-content/uploads/2024/06/research_project_dieterich_11135427.pdf","https://scholar.google.com/scholar?q=related:VzMx7x5qvSgJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22kubernetes+security%22%7C%22kubernetes+admission+control%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
5,"C Cesarano, R Natella","Kubefence: Security hardening of the kubernetes attack surface",2025,"2025 55th Annual IEEE/IFIP …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/11068711/","https://scholar.google.com/scholar?cites=15689168287304475237&as_sdt=2005&sciodt=2007&hl=en",27,"2026-05-16 00:47:45","","","",,,,,,5,5.00,3,2,1,"… machine hosting the etcd database) and supply chain attacks (eg, targeting container images … enforcement mechanism that enhances Kubernetes security by automatically generating …","https://arxiv.org/pdf/2504.11126","https://scholar.google.com/scholar?q=related:ZWIbum4fu9kJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22kubernetes+security%22%7C%22kubernetes+admission+control%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
39,"A Blaise, F Rebecchi","Stay at the Helm: secure Kubernetes deployments via graph generation and attack reconstruction",2022,"2022 IEEE 15th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9860863/","https://scholar.google.com/scholar?cites=5246998749449423299&as_sdt=2005&sciodt=2007&hl=en",28,"2026-05-16 00:47:45","","","",,,,,,39,9.75,20,2,4,"… This is possible by exploiting eg, supply-chain attacks, vulnerabilities present in K8s, or in containerisation technologies. To model this situation, a parameter 𝜔 is introduced to …","https://hal.science/hal-03705672/file/Reconstruction_model_Kubernetes.pdf","https://scholar.google.com/scholar?q=related:wwnaFZAV0UgJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22kubernetes+security%22%7C%22kubernetes+admission+control%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
1,"Z Morić, J Redžepagić, I Bencarić…","The role of container security in application development",2025,"Edelweiss Appl. Sci …","researchgate.net","https://www.researchgate.net/profile/Vedran-Dakic/publication/388345990_The_role_of_container_security_in_application_development/links/682735f0df0e3f544f54dd58/The-role-of-container-security-in-application-development.pdf","https://scholar.google.com/scholar?cites=9237248621026185087&as_sdt=2005&sciodt=2007&hl=en",29,"2026-05-16 00:47:45","PDF","","",,,,,,1,1.00,0,4,1,"… Supply chain attacks, which focus on dependencies and third-party components, … in administering pod security, and better alignment with modern best practices for Kubernetes security. …","https://www.researchgate.net/profile/Vedran-Dakic/publication/388345990_The_role_of_container_security_in_application_development/links/682735f0df0e3f544f54dd58/The-role-of-container-security-in-application-development.pdf","https://scholar.google.com/scholar?q=related:f487Bq5MMYAJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22kubernetes+security%22%7C%22kubernetes+admission+control%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
7,"G Budigiri, C Baumann, E Truyen…","Elastic cross-layer orchestration of network policies in the kubernetes stack",2025,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10844916/","https://scholar.google.com/scholar?cites=866728798050595347&as_sdt=2005&sciodt=2007&hl=en",30,"2026-05-16 00:47:45","","","",,,,,,7,7.00,2,4,1,"Packaging applications in Containers, dynamically managed using a cluster orchestrator, is the de-facto approach for deployment of cloud-native applications. When Containers run …","https://lirias.kuleuven.be/retrieve/a1f03be9-1bdd-4691-bceb-77112d83949f","https://scholar.google.com/scholar?q=related:EzJo7D89BwwJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22kubernetes+security%22%7C%22kubernetes+admission+control%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"G Areo","Decoding Kubernetes Security: Emerging Threats and Strategic Solutions",2020,"","researchgate.net","https://www.researchgate.net/profile/Gideon-Areo/publication/386538421_Decoding_Kubernetes_Security_Emerging_Threats_and_Strategic_Solutions/links/6754afffba2f3a1eb8b62b96/Decoding-Kubernetes-Security-Emerging-Threats-and-Strategic-Solutions.pdf","",31,"2026-05-16 00:47:45","PDF","","",,,,,,0,0.00,0,1,6,"… The emerging threats highlighted in this article—ranging from container-level vulnerabilities and misconfigurations to sophisticated supply chain attacks—underscore the need for …","https://www.researchgate.net/profile/Gideon-Areo/publication/386538421_Decoding_Kubernetes_Security_Emerging_Threats_and_Strategic_Solutions/links/6754afffba2f3a1eb8b62b96/Decoding-Kubernetes-Security-Emerging-Threats-and-Strategic-Solutions.pdf","https://scholar.google.com/scholar?q=related:6WqVORZaDNwJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22kubernetes+security%22%7C%22kubernetes+admission+control%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"N Amadoru","Enhancing Zero-Trust Security in Kubernetes: Bridging the Gap in Runtime Threat Detection and Automated Response",2025,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:2015661","",32,"2026-05-16 00:47:45","","","",,,,,,0,0.00,0,1,1,"… supply chain attacks that avoid build-time scanning, insider threats, and zero-day exploits. … concepts found in existing literature on Kubernetes security and ZTAs, thereby positioning this …","https://www.diva-portal.org/smash/get/diva2:2015661/FULLTEXT01.pdf","https://scholar.google.com/scholar?q=related:s1zB9itqb7IJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22kubernetes+security%22%7C%22kubernetes+admission+control%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"K Slimani, V Aseri, A Gupta…","Security Testing: Cyber Incident and Vulnerability, Mitigations and Forensics",2025,"Cyber Security, Forensics …","api.taylorfrancis.com","https://api.taylorfrancis.com/content/chapters/edit/download?identifierName=doi&identifierValue=10.1201/9781003497868-15&type=chapterpdf","",33,"2026-05-16 00:47:45","","","",,,,,,0,0.00,0,4,1,"… Moreover, it speaks about the inferences drawn from major cyber incidents, including supply-chain attacks, which create the necessity of thorough vendor risk management and …","","https://scholar.google.com/scholar?q=related:kDmf2QCmPqkJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22kubernetes+security%22%7C%22kubernetes+admission+control%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
