Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
12,"FYS Malhotra","A multi-cloud orchestration model using Kubernetes for microservices",2020,"","philarchive.org","https://philarchive.org/rec/SHUAMO-4","https://scholar.google.com/scholar?cites=17870309524370869161&as_sdt=2005&sciodt=2007&hl=en",11,"2026-05-16 00:25:03","","","",,,,,,12,2.00,12,1,6,"… We find that a multicloud Kubernetes model can combine the best fea- tures of each provider and, at the same time, avoid their worst pitfalls, to create robust and flexible microservice …","https://philpapers.org/archive/SHUAMO-4.pdf","https://scholar.google.com/scholar?q=related:qctn2tQXAPgJ:scholar.google.com/&scioq=%22multi+cloud+kubernetes%22+%22security%22%7C%22supply+chain%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
3,"V Vangala","Multi-Cloud DevOps Automation: An Empirical Study on IaC, CI/CD, and Kubernetes Orchestration",2025,"Rev Intell Artif Med","researchgate.net","https://www.researchgate.net/profile/Vidyasagar-Vangala/publication/391908928_Multi-Cloud_DevOps_Automation_for_An_Empirical_Study_on_IaC_CICD_and_Kubernetes_Orchestration/links/68b07e57ca495d7698310019/Multi-Cloud-DevOps-Automation-for-An-Empirical-Study-on-IaC-CI-CD-and-Kubernetes-Orchestration.pdf","https://scholar.google.com/scholar?cites=11696380171773095063&as_sdt=2005&sciodt=2007&hl=en",12,"2026-05-16 00:25:03","PDF","","",,,,,,3,3.00,3,1,1,"… It also identifies future DevOps innovation areas in security, … solutions that offer multi-cloud Kubernetes management features… to integrate security into every phase of the CI/CD pipeline. …","https://www.researchgate.net/profile/Vidyasagar-Vangala/publication/391908928_Multi-Cloud_DevOps_Automation_for_An_Empirical_Study_on_IaC_CICD_and_Kubernetes_Orchestration/links/68b07e57ca495d7698310019/Multi-Cloud-DevOps-Automation-for-An-Empirical-Study-on-IaC-CI-CD-and-Kubernetes-Orchestration.pdf","https://scholar.google.com/scholar?q=related:lyx10MvjUaIJ:scholar.google.com/&scioq=%22multi+cloud+kubernetes%22+%22security%22%7C%22supply+chain%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
1,"SA Gokhale","Designing a Robust Multi-Cloud DevOps Strategy for Kubernetes Disaster Recovery: An Open Source Approach",2024,"","norma.ncirl.ie","https://norma.ncirl.ie/7052/","https://scholar.google.com/scholar?cites=3127432483819890730&as_sdt=2005&sciodt=2007&hl=en",13,"2026-05-16 00:25:03","","","",,,,,,1,0.50,1,1,2,"… In the realm of cloud computing, we believe this DevOps-centric approach for multicloud kubernetes disaster recovery using open-source tooling can bring benefits as outlined below: …","https://norma.ncirl.ie/7052/1/shashankarvindgokhale.pdf","https://scholar.google.com/scholar?q=related:KigaMUbfZisJ:scholar.google.com/&scioq=%22multi+cloud+kubernetes%22+%22security%22%7C%22supply+chain%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
3,"R Maxwell","Managing kubernetes workloads in hybrid or multi-cloud data centers",2024,"Azure Arc Systems Management: Governance and …","Springer","https://link.springer.com/chapter/10.1007/978-1-4842-9480-2_6","https://scholar.google.com/scholar?cites=13581673089411729405&as_sdt=2005&sciodt=2007&hl=en",14,"2026-05-16 00:25:03","","10.1007/978-1-4842-9480-2_6","",,,,,,3,1.50,3,1,2,"… of simplifying the management of large multi-cloud Kubernetes installations Footnote 28 and refers to a logical group of clusters as a fleet. If a security action or policy should apply to …","","https://scholar.google.com/scholar?q=related:_UfeTbfLe7wJ:scholar.google.com/&scioq=%22multi+cloud+kubernetes%22+%22security%22%7C%22supply+chain%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
10,"P Bavadiya","A Framework for Resilient Devops Automation in Multi-Cloud KubernetesEcosystems",2021,"Journal of Informatics Education and Research","researchgate.net","https://www.researchgate.net/profile/Pathik-Bavadiya-2/publication/395882849_A_Framework_for_Resilient_Devops_Automation_in_Multi-Cloud_Kubernetes_Ecosystems/links/68d6ad85220a341aa14f5c59/A-Framework-for-Resilient-Devops-Automation-in-Multi-Cloud-Kubernetes-Ecosystems.pdf","https://scholar.google.com/scholar?cites=3638773153390497388&as_sdt=2005&sciodt=2007&hl=en",15,"2026-05-16 00:25:03","PDF","","",,,,,,10,2.00,10,1,5,"… This research proposes a comprehensive DevOps automation framework for multi-cloud Kubernetes settings that focuses on resilience. The methodology addresses significant gaps in …","https://www.researchgate.net/profile/Pathik-Bavadiya-2/publication/395882849_A_Framework_for_Resilient_Devops_Automation_in_Multi-Cloud_Kubernetes_Ecosystems/links/68d6ad85220a341aa14f5c59/A-Framework-for-Resilient-Devops-Automation-in-Multi-Cloud-Kubernetes-Ecosystems.pdf","https://scholar.google.com/scholar?q=related:bI4RaueEfzIJ:scholar.google.com/&scioq=%22multi+cloud+kubernetes%22+%22security%22%7C%22supply+chain%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"D Ruiz García","Autonomous infrastructure management for multi-cloud kubernetes clusters",2024,"","addi.ehu.es","https://addi.ehu.es/handle/10810/67877","",16,"2026-05-16 00:25:03","","","",,,,,,0,0.00,0,1,2,"This project develops an Autonomous Infrastructure Management for Multi-Cloud Kubernetes Clusters, where the focus lies in harnessing Kubernetes' APIs to construct and govern an …","https://addi.ehu.es/bitstream/handle/10810/67877/TFM%20RuizDaniel.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:Ch8wAWtbQioJ:scholar.google.com/&scioq=%22multi+cloud+kubernetes%22+%22security%22%7C%22supply+chain%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
3,"M Karumudi","Efficient Workload Portability and Optimized Resource Utilization using Containerization in a Multi-Cloud Environment",2024,"2024 5th International Conference on Data …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10810796/","https://scholar.google.com/scholar?cites=13500295515220524799&as_sdt=2005&sciodt=2007&hl=en",17,"2026-05-16 00:25:03","","","",,,,,,3,1.50,3,1,2,"… used for centralized monitoring of the multi-cloud Kubernetes environment. This provided real-… g) Security and Compliance o Security Policies: Security best practices were enforced …","","https://scholar.google.com/scholar?q=related:_76EUz6vWrsJ:scholar.google.com/&scioq=%22multi+cloud+kubernetes%22+%22security%22%7C%22supply+chain%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
3,"S Gajula","A decade of cloud-native technologies: Multi-cloud strategies, docker, and ci/cd pipelines",2025,"International Journal of Advanced Computer Science …","researchgate.net","https://www.researchgate.net/profile/Sreenivasulu-Gajula-2/publication/394361057_A_Decade_of_Cloud-Native_TechnologiesMulti-_Cloud_Strategies_Docker_and_CICD_Pipelines/links/6893fd3e37ccad613803c30d/A-Decade-of-Cloud-Native-TechnologiesMulti-Cloud-Strategies-Docker-and-CI-CD-Pipelines.pdf","https://scholar.google.com/scholar?cites=7108870193586163094&as_sdt=2005&sciodt=2007&hl=en",18,"2026-05-16 00:25:03","PDF","","",,,,,,3,3.00,3,1,1,"… However, such pipelines also introduce security vulnerabilities that traditional tools and practices have trouble mitigating. Software supply chain attacks, like the injection of malicious …","https://www.researchgate.net/profile/Sreenivasulu-Gajula-2/publication/394361057_A_Decade_of_Cloud-Native_TechnologiesMulti-_Cloud_Strategies_Docker_and_CICD_Pipelines/links/6893fd3e37ccad613803c30d/A-Decade-of-Cloud-Native-TechnologiesMulti-Cloud-Strategies-Docker-and-CI-CD-Pipelines.pdf","https://scholar.google.com/scholar?q=related:ls0Q08bHp2IJ:scholar.google.com/&scioq=%22multi+cloud+kubernetes%22+%22security%22%7C%22supply+chain%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
38,"SS Pandi, P Kumar…","Integrating jenkins for efficient deployment and orchestration across multi-cloud environments",2023,"… Conference on Innovative …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10465502/","https://scholar.google.com/scholar?cites=5946932358410024214&as_sdt=2005&sciodt=2007&hl=en",19,"2026-05-16 00:25:03","","","",,,,,,38,12.67,13,3,3,"… security and compliance issues in a multi-cloud Kubernetes context.To reduce downtime during failover, expand the architecture to include thorough disaster recovery plans and …","","https://scholar.google.com/scholar?q=related:FjVOxni_h1IJ:scholar.google.com/&scioq=%22multi+cloud+kubernetes%22+%22security%22%7C%22supply+chain%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
21,"N Kandregula","Evaluating performance and scalability of multi-cloud environments: Key metrics and optimization strategies",2022,"World Journal of Advanced Research and …","researchgate.net","https://www.researchgate.net/profile/Narendra-Kandregula-2/publication/391366791_Evaluating_performance_and_scalability_of_multi-cloud_environments_Key_metrics_and_optimization_strategies/links/6813da01bfbe974b23c0e5a8/Evaluating-performance-and-scalability-of-multi-cloud-environments-Key-metrics-and-optimization-strategies.pdf","https://scholar.google.com/scholar?cites=7312278426406899525&as_sdt=2005&sciodt=2007&hl=en",20,"2026-05-16 00:25:03","PDF","","",,,,,,21,5.25,21,1,4,"… security compliance of an organization's cloud experience optimization level, others measure its security … Multi-cloud Kubernetes orchestration platforms, like Anthos (Google Cloud) and …","https://www.researchgate.net/profile/Narendra-Kandregula-2/publication/391366791_Evaluating_performance_and_scalability_of_multi-cloud_environments_Key_metrics_and_optimization_strategies/links/6813da01bfbe974b23c0e5a8/Evaluating-performance-and-scalability-of-multi-cloud-environments-Key-metrics-and-optimization-strategies.pdf","https://scholar.google.com/scholar?q=related:RU-8mHxuemUJ:scholar.google.com/&scioq=%22multi+cloud+kubernetes%22+%22security%22%7C%22supply+chain%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
5,"NS Cherukupalle","Quantum-secure policy automation for multi-cloud governance",2024,"Computer Fraud &Security","researchgate.net","https://www.researchgate.net/profile/Naga-Subrahmanyam-Cherukupalle/publication/392110459_Quantum-Secure_Policy_Automation_for_Multi-Cloud_Governance/links/68355cd38a76251f22e92ad3/Quantum-Secure-Policy-Automation-for-Multi-Cloud-Governance.pdf","https://scholar.google.com/scholar?cites=12271083875545181092&as_sdt=2005&sciodt=2007&hl=en",21,"2026-05-16 00:25:03","PDF","","",,,,,,5,2.50,5,1,2,"… Performance testing on a multi-cloud Kubernetes cluster demonstrates 98% interoperability with existing IAM systems, with a 15% performance overhead from lattice operations—…","https://www.researchgate.net/profile/Naga-Subrahmanyam-Cherukupalle/publication/392110459_Quantum-Secure_Policy_Automation_for_Multi-Cloud_Governance/links/68355cd38a76251f22e92ad3/Quantum-Secure-Policy-Automation-for-Multi-Cloud-Governance.pdf","https://scholar.google.com/scholar?q=related:pOvkEsWlS6oJ:scholar.google.com/&scioq=%22multi+cloud+kubernetes%22+%22security%22%7C%22supply+chain%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"B Singh, MBD Yugandhar, S Bucha…","Securing Multi-Cloud Environments: Best Practices for Firewall Integration and Traffic Routing",2025,"Available at SSRN …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5976214","",22,"2026-05-16 00:25:03","","","",,,,,,0,0.00,0,4,1,"… network efficiency while maintaining robust security standards for multi-… security system for multi-cloud setups. The main objective of this project involves creating AI-powered security …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5976214","https://scholar.google.com/scholar?q=related:25z1QJYvrPsJ:scholar.google.com/&scioq=%22multi+cloud+kubernetes%22+%22security%22%7C%22supply+chain%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"J Morrison, L Hayes, S O'Connell, A Rivera, P Gomez…","Securing Multi-Cloud Kubernetes Worker Nodes with CIS-Aligned Governance Models",2023,"","researchgate.net","https://www.researchgate.net/profile/Mei-Lin-Zhang/publication/404196793_Securing_Multi-Cloud_Kubernetes_Worker_Nodes_with_CIS-Aligned_Governance_Models/links/69ed0d47964b1d1df98c88bc/Securing-Multi-Cloud-Kubernetes-Worker-Nodes-with-CIS-Aligned-Governance-Models.pdf","",23,"2026-05-16 00:25:03","PDF","","",,,,,,0,0.00,0,6,3,"… The rapid adoption of multi-cloud Kubernetes deployments has introduced significant security … that aligns with the Center for Internet Security (CIS) Kubernetes Benchmarks to secure …","https://www.researchgate.net/profile/Mei-Lin-Zhang/publication/404196793_Securing_Multi-Cloud_Kubernetes_Worker_Nodes_with_CIS-Aligned_Governance_Models/links/69ed0d47964b1d1df98c88bc/Securing-Multi-Cloud-Kubernetes-Worker-Nodes-with-CIS-Aligned-Governance-Models.pdf","https://scholar.google.com/scholar?q=related:nnPflI_1LkUJ:scholar.google.com/&scioq=%22multi+cloud+kubernetes%22+%22security%22%7C%22supply+chain%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
19,"A Gogineni","Multi-cloud deployment with kubernetes: challenges, strategies, and performance optimization",2022,"Int. Sci. J. Eng. Manag","openreview.net","https://openreview.net/pdf?id=qpQ0E4L6Xg","https://scholar.google.com/scholar?cites=5232845710676433165&as_sdt=2005&sciodt=2007&hl=en",24,"2026-05-16 00:25:03","PDF","","",,,,,,19,4.75,19,1,4,"… security measures, including IAM, encryption, and security management [3]. There is also a need for security … significant difficulties within the multi-cloud Kubernetes setting. Persistent …","https://openreview.net/pdf?id=qpQ0E4L6Xg","https://scholar.google.com/scholar?q=related:DZlL9XLNnkgJ:scholar.google.com/&scioq=%22multi+cloud+kubernetes%22+%22security%22%7C%22supply+chain%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
6,"A Martiradonna","Zero trust architectures in a multi-cloud environment",2023,"","webthesis.biblio.polito.it","https://webthesis.biblio.polito.it/27725/","https://scholar.google.com/scholar?cites=14579596986291709528&as_sdt=2005&sciodt=2007&hl=en",25,"2026-05-16 00:25:03","","","",,,,,,6,2.00,6,1,3,"… security model that assumes that all users, devices and applications are untrusted until verified. In Traditional perimeter-based security … a ’concrete’ multi-cloud Kubernetes environment …","https://webthesis.biblio.polito.it/secure/27725/1/tesi.pdf","https://scholar.google.com/scholar?q=related:WOZFiDYiVcoJ:scholar.google.com/&scioq=%22multi+cloud+kubernetes%22+%22security%22%7C%22supply+chain%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"RK Rout","Kubernetes Security Best Practices",2025,"","norma.ncirl.ie","https://norma.ncirl.ie/id/eprint/8147","",26,"2026-05-16 00:25:03","","","",,,,,,0,0.00,0,1,1,"… Kubernetes security. The objective of this work is to evaluate the security of Kubernetes systems as well as existing and future security approaches. Thematic analysis revealed the key …","https://norma.ncirl.ie/8147/1/riteshkumarrout.pdf","https://scholar.google.com/scholar?q=related:DuoRJuBmpBsJ:scholar.google.com/&scioq=%22multi+cloud+kubernetes%22+%22security%22%7C%22supply+chain%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
3,"H Mohamed","Towards an efficient multi-cloud observability framework of containerized microservices in kubernetes platform",2022,"","scholar.dsu.edu","https://scholar.dsu.edu/theses/401/","https://scholar.google.com/scholar?cites=5581513513643965381&as_sdt=2005&sciodt=2007&hl=en",27,"2026-05-16 00:25:03","","","",,,,,,3,0.75,3,1,4,"… several cloud providers to optimize cost and satisfy security concerns. This leads to increased … microservices are distributed on multi-cloud Kubernetes environments. Organization may …","https://scholar.dsu.edu/cgi/viewcontent.cgi?article=1402&context=theses","https://scholar.google.com/scholar?q=related:xXvK8feEdU0J:scholar.google.com/&scioq=%22multi+cloud+kubernetes%22+%22security%22%7C%22supply+chain%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"K Kallio, A Ojala, R Savolainen, A James","Multi-Cloud Management with Kubernetes Federation",2021,"","researchgate.net","https://www.researchgate.net/profile/Andrew-James-42/publication/392125002_Multi-Cloud_Management_with_Kubernetes_Federation/links/6835b8d9026fee1034fc4954/Multi-Cloud-Management-with-Kubernetes-Federation.pdf","",28,"2026-05-16 00:25:03","PDF","","",,,,,,0,0.00,0,4,5,"… demonstrate that Kubernetes Federation facilitates improved availability, scalability, and resource optimization while highlighting critical areas of concern, such as latency and security. …","https://www.researchgate.net/profile/Andrew-James-42/publication/392125002_Multi-Cloud_Management_with_Kubernetes_Federation/links/6835b8d9026fee1034fc4954/Multi-Cloud-Management-with-Kubernetes-Federation.pdf","https://scholar.google.com/scholar?q=related:Yzmgb30cquwJ:scholar.google.com/&scioq=%22multi+cloud+kubernetes%22+%22security%22%7C%22supply+chain%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
4,"K Thirumalaisamy","Cloud-Native Defense-in-Depth Security for Mission-Critical Services in Managed Kubernetes",,"Volume","researchgate.net","https://www.researchgate.net/profile/Karthikeyan-Thirumalaisamy/publication/394541193_Cloud-Native_Defense-in-Depth_Security_for_Mission-Critical_Services_in_Managed_Kubernetes/links/68a3f5d67984e374ace98fd5/Cloud-Native-Defense-in-Depth-Security-for-Mission-Critical-Services-in-Managed-Kubernetes.pdf","https://scholar.google.com/scholar?cites=3124142509366129668&as_sdt=2005&sciodt=2007&hl=en",29,"2026-05-16 00:25:03","PDF","","",,,,,,4,0.00,4,1,,"… that have built-in protection to mitigate kubelet risk, we can layer and add additional controls to limit risk as part of the overall risk management strategy in multi-cloud Kubernetes. …","https://www.researchgate.net/profile/Karthikeyan-Thirumalaisamy/publication/394541193_Cloud-Native_Defense-in-Depth_Security_for_Mission-Critical_Services_in_Managed_Kubernetes/links/68a3f5d67984e374ace98fd5/Cloud-Native-Defense-in-Depth-Security-for-Mission-Critical-Services-in-Managed-Kubernetes.pdf","https://scholar.google.com/scholar?q=related:BDR3Ug8vWysJ:scholar.google.com/&scioq=%22multi+cloud+kubernetes%22+%22security%22%7C%22supply+chain%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"P Pandit, R Hardt","DevSecOps in Practice with VMware Tanzu: Build, run, and manage secure multi-cloud apps at scale on Kubernetes with the Tanzu portfolio",2023,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=W_WkEAAAQBAJ&oi=fnd&pg=PP1&dq=%22multi+cloud+kubernetes%22+%22security%22%7C%22supply+chain%22&ots=JxKEKsb5tY&sig=VvyxgySL7pPgHVyQxihCAlA60lo","",30,"2026-05-16 00:25:03","BOOK","","",,,,,,0,0.00,0,2,3,"… building, running, and managing modern applications on multi-cloud Kubernetes platforms. … This section also covers deploying secure paths to production with supply chain …","","https://scholar.google.com/scholar?q=related:lWG0VEPo6owJ:scholar.google.com/&scioq=%22multi+cloud+kubernetes%22+%22security%22%7C%22supply+chain%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
