Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"P Ladisa","Understanding and preventing open-source software supply chain attacks",2024,"","theses.hal.science","https://theses.hal.science/tel-05021371/","https://scholar.google.com/scholar?cites=9336880259181553044&as_sdt=2005&sciodt=2007&hl=en",17,"2026-05-16 00:47:28","","","",,,,,,1,0.50,1,1,2,"… [47] introduced the in-toto framework, founded on the principles of delegations and roles. … a solution to address some of the limitations of in-toto. Their focus was primarily on enhancing …","https://theses.hal.science/tel-05021371/document","https://scholar.google.com/scholar?q=related:lKXfdiBDk4EJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22provenance+verification%22%7C%22slsa+provenance%22%7C%22in+toto%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
2,"NK Tran, S Pallewatta, MA Babar","Toward a reference architecture for software supply chain metadata management",2023,"arXiv preprint arXiv:2310.06300","academia.edu","https://www.academia.edu/download/108062351/Nguyen_Software_Supply_Chain.pdf","https://scholar.google.com/scholar?cites=13861017359275847825&as_sdt=2005&sciodt=2007&hl=en",18,"2026-05-16 00:47:28","PDF","","",,,,,,2,0.67,1,3,3,"… statements in either SLSA or in-toto provenance model. Even when attestation was utilised, it was used to wrap around SBOM content, such as by using in-toto SPDX predicates15. The …","https://www.academia.edu/download/108062351/Nguyen_Software_Supply_Chain.pdf","https://scholar.google.com/scholar?q=related:kfAoddk5XMAJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22provenance+verification%22%7C%22slsa+provenance%22%7C%22in+toto%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
9,"NK Tran, S Pallewatta, MA Babar","An Empirically Grounded Reference Architecture for Software Supply Chain Metadata Management",2024,"Proceedings of the 28th International …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3661167.3661212","https://scholar.google.com/scholar?cites=14813231771171833338&as_sdt=2005&sciodt=2007&hl=en",19,"2026-05-16 00:47:28","","10.1145/3661167.3661212","",,,,,,9,4.50,3,3,2,"… Regarding signing, Scribe supports in-toto attestation by leveraging the cosign tool from the sigstore toolset. Scribe also supports SSC metadata countersigning by leveraging …","https://dl.acm.org/doi/pdf/10.1145/3661167.3661212","https://scholar.google.com/scholar?q=related:-kU64M8rk80J:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22provenance+verification%22%7C%22slsa+provenance%22%7C%22in+toto%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"MR Rajalakshmi","Securing the Modern Software Supply Chain: AI-Driven Threat Analysis and Defense-in-Depth Architecture",,"researchgate.net","","https://www.researchgate.net/profile/Rajalakshmi-Mr/publication/399016205_Securing_the_Modern_Software_Supply_Chain_AI-Driven_Threat_Analysis_and_Defense-in-_Depth_Architecture/links/694b33f50c98040d4820c975/Securing-the-Modern-Software-Supply-Chain-AI-Driven-Threat-Analysis-and-Defense-in-Depth-Architecture.pdf","",20,"2026-05-16 00:47:28","PDF","","",,,,,,0,0.00,0,1,,"… This research develops a single framework for studying software supply chain security … The established controls provide robust provenance verification and they define the trusted …","https://www.researchgate.net/profile/Rajalakshmi-Mr/publication/399016205_Securing_the_Modern_Software_Supply_Chain_AI-Driven_Threat_Analysis_and_Defense-in-_Depth_Architecture/links/694b33f50c98040d4820c975/Securing-the-Modern-Software-Supply-Chain-AI-Driven-Threat-Analysis-and-Defense-in-Depth-Architecture.pdf","https://scholar.google.com/scholar?q=related:3U5BJdd9As0J:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22provenance+verification%22%7C%22slsa+provenance%22%7C%22in+toto%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
19,"E Bandara, S Shetty, A Rahman…","Let'sTrace—Blockchain, Federated Learning and TUF/In-ToTo Enabled Cyber Supply Chain Provenance Platform",2021,"MILCOM 2021-2021 …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9653024/","https://scholar.google.com/scholar?cites=4031054554426176258&as_sdt=2005&sciodt=2007&hl=en",21,"2026-05-16 00:47:28","","","",,,,,,19,3.80,5,4,5,"… In-ToTo frameworks and how they are implemented as the secure software update system which can verify the software update and use In-ToTo … address cyber supply chain attacks. …","","https://scholar.google.com/scholar?q=related:AvPKgsIu8TcJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22provenance+verification%22%7C%22slsa+provenance%22%7C%22in+toto%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
17,"BM Reichert, RR Obelheiro","Software supply chain security: a systematic literature review",2024,"International Journal of Computers …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/1206212X.2024.2390978","https://scholar.google.com/scholar?cites=14891859159222056313&as_sdt=2005&sciodt=2007&hl=en",22,"2026-05-16 00:47:28","","10.1080/1206212X.2024.2390978","",,,,,,17,8.50,9,2,2,"… This paper aims to describe the state-of-the-art of software supply chain security through a systematic … TUF/in-totoFootnote 2 framework that enables software supply chain provenance. …","","https://scholar.google.com/scholar?q=related:efWTPgGDqs4J:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22provenance+verification%22%7C%22slsa+provenance%22%7C%22in+toto%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"C Vikström","Implementing in-toto SBOM Attestations in an Enterprise Context",2025,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1959293","",23,"2026-05-16 00:47:28","","","",,,,,,0,0.00,0,1,1,"… This thesis addresses the growing threat of supply chain attacks in software development, exemplified by the SolarWinds incident and xz-utils exploit, by exploring the implementation of …","https://www.diva-portal.org/smash/get/diva2:1959293/FULLTEXT01.pdf","https://scholar.google.com/scholar?q=related:O2HC3JJJCv4J:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22provenance+verification%22%7C%22slsa+provenance%22%7C%22in+toto%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"RR Pillai","AI-Driven Software Supply Chain Security: A Unified Analysis of Threats, Detection, and Defense-in-Depth Strategies",,"researchgate.net","","https://www.researchgate.net/profile/Rahul-R-Pillai/publication/398923144_AI-Driven_Software_Supply_Chain_Security_A_Unified_Analysis_of_Threats_Detection_and_Defense-in-Depth_Strategies/links/6947a1d006a9ab54f848e422/AI-Driven-Software-Supply-Chain-Security-A-Unified-Analysis-of-Threats-Detection-and-Defense-in-Depth-Strategies.pdf","",24,"2026-05-16 00:47:28","PDF","","",,,,,,0,0.00,0,1,,"… The research establishes a single framework to study software supply chain security by using artificial intelligence which combines current developments in threat assessment methods …","https://www.researchgate.net/profile/Rahul-R-Pillai/publication/398923144_AI-Driven_Software_Supply_Chain_Security_A_Unified_Analysis_of_Threats_Detection_and_Defense-in-Depth_Strategies/links/6947a1d006a9ab54f848e422/AI-Driven-Software-Supply-Chain-Security-A-Unified-Analysis-of-Threats-Detection-and-Defense-in-Depth-Strategies.pdf","https://scholar.google.com/scholar?q=related:IhgZDnmx-AAJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22provenance+verification%22%7C%22slsa+provenance%22%7C%22in+toto%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"C Clancy, J Ferraro, R Martin, A Pennington…","Deliver Uncompromised: Securing Critical Software Supply Chains Proposal to Established an End-to-End Framework for Software Supply Chain Integrity",2021,"","apps.dtic.mil","https://apps.dtic.mil/sti/html/trecms/AD1147505/","",25,"2026-05-16 00:47:28","","","",,,,,,0,0.00,0,5,5,"… supply chain attacks that go beyond tools available for general cybersecurity threats. Given the potential impacts from software supply chain attacks, … the IETF and “in-toto” and is focused …","https://apps.dtic.mil/sti/trecms/pdf/AD1147505.pdf","https://scholar.google.com/scholar?q=related:j85LiDB9ZS4J:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22provenance+verification%22%7C%22slsa+provenance%22%7C%22in+toto%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
25,"KG Kalu, T Singla, C Okafor, S Torres-Arias…","An industry interview study of software signing for supply chain security",2025,"34th USENIX Security …","usenix.org","https://www.usenix.org/conference/usenixsecurity25/presentation/kalu","https://scholar.google.com/scholar?cites=9057403797494378110&as_sdt=2005&sciodt=2007&hl=en",26,"2026-05-16 00:47:28","","","",,,,,,25,25.00,5,5,1,"… , we studied software supply chain security frameworks such as … perceived software supply chain attacks and reorganized the … ) stated: “We saw that [in-toto] allowed you to decouple the …","https://www.usenix.org/system/files/usenixsecurity25-kalu.pdf","https://scholar.google.com/scholar?q=related:fi7tAMRcsn0J:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22provenance+verification%22%7C%22slsa+provenance%22%7C%22in+toto%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
1,"H Blauzvern","Nowhere to Hide: Using Transparency Logs to Secure Your Supply Chain",2023,"Proceedings of the 2024 Workshop on Software Supply …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3689944.3696349","https://scholar.google.com/scholar?cites=7032683129054335797&as_sdt=2005&sciodt=2007&hl=en",27,"2026-05-16 00:47:28","","10.1145/3689944.3696349","",,,,,,1,0.33,1,1,3,"… Software supply chain security is a top-of-mind concern for the industry. Digital signatures … to artifact binaries and signatures, SLSA provenance, OpenVEX statements, and SBOMs. The …","https://dl.acm.org/doi/pdf/10.1145/3689944.3696349","https://scholar.google.com/scholar?q=related:NZMqjQscmWEJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22provenance+verification%22%7C%22slsa+provenance%22%7C%22in+toto%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
6,"S Dhandapani","Enhancing Software Supply Chain Security Through STRIDE-Based Threat Modelling of CI/CD Pipelines",2025,"arXiv preprint arXiv:2506.06478","arxiv.org","https://arxiv.org/abs/2506.06478","https://scholar.google.com/scholar?cites=4472065920443540221&as_sdt=2005&sciodt=2007&hl=en",28,"2026-05-16 00:47:28","","","",,,,,,6,6.00,6,1,1,"… The SLSA framework [1] introduces progressive levels of assurance for build provenance, while in-toto and TUF [2] provide cryptographic guarantees for software artifacts. These efforts …","https://arxiv.org/pdf/2506.06478","https://scholar.google.com/scholar?q=related:_eIquEL4Dz4J:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22provenance+verification%22%7C%22slsa+provenance%22%7C%22in+toto%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"LF de Oliveira Soeiro","Assessing the Security of Software Supply Chains: Software Bill of Materials, Threat Propagation, and Logical Attack Graphs",2025,"","theses.hal.science","https://theses.hal.science/tel-05516576/","",29,"2026-05-16 00:47:28","","","",,,,,,0,0.00,0,1,1,"… signing keys are compromised [45]; and In-toto — a framework that ensures the integrity of … Software supply chain attacks are facilitated by the inherent complexity of the SSC (recall …","https://theses.hal.science/tel-05516576/document","https://scholar.google.com/scholar?q=related:FCAPVJQaK54J:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22provenance+verification%22%7C%22slsa+provenance%22%7C%22in+toto%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
19,"B Hassanshahi, TN Mai, A Michael…","Macaron: A logic-based framework for software supply chain security assurance",2023,"Proceedings of the …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3605770.3625213","https://scholar.google.com/scholar?cites=3378964320732069924&as_sdt=2005&sciodt=2007&hl=en",30,"2026-05-16 00:47:28","","10.1145/3605770.3625213","",,,,,,19,6.33,5,4,3,"… To understand the current state of SLSA provenance generation in open-source projects, we run the check described in Section 4.2 on the 90 projects in our benchmark. We observed …","https://dl.acm.org/doi/pdf/10.1145/3605770.3625213","https://scholar.google.com/scholar?q=related:JED0rSV-5C4J:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22provenance+verification%22%7C%22slsa+provenance%22%7C%22in+toto%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"T Ahamed, A Saminathan…","Supply Chain Attacks in Cloud Native Web Applications",2025,"… Intelligence, Security, and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/11473029/","",31,"2026-05-16 00:47:28","","","",,,,,,0,0.00,0,3,1,"… , AI-enabled malware detection and provenance verification to help protect cloud-native … BACKGROUND AND RELATED WORK Supply chain attacks take advantage of the fact that …","","https://scholar.google.com/scholar?q=related:G4d_Tbfjuf4J:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22provenance+verification%22%7C%22slsa+provenance%22%7C%22in+toto%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
