Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"B Goldberg, A Peterson","Hardening Kubernetes Worker Nodes: A Systematic Approach to CIS Control Implementation",2023,"","researchgate.net","https://www.researchgate.net/profile/Elena-Rodriguez-85/publication/404192999_Hardening_Kubernetes_Worker_Nodes_A_Systematic_Approach_to_CIS_Control_Implementation/links/69ed0c7732a2ba2b2d5581f7/Hardening-Kubernetes-Worker-Nodes-A-Systematic-Approach-to-CIS-Control-Implementation.pdf","",16,"2026-05-16 00:43:55","PDF","","",,,,,,0,0.00,0,2,3,"… Our contributions are: (1) a layered taxonomy of CIS controls for worker nodes, (2) an automated hardening pipeline using Terraform, Ansible, and Kyverno admission controllers, (3) an …","https://www.researchgate.net/profile/Elena-Rodriguez-85/publication/404192999_Hardening_Kubernetes_Worker_Nodes_A_Systematic_Approach_to_CIS_Control_Implementation/links/69ed0c7732a2ba2b2d5581f7/Hardening-Kubernetes-Worker-Nodes-A-Systematic-Approach-to-CIS-Control-Implementation.pdf","https://scholar.google.com/scholar?q=related:DjEkDz1ejMwJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22kyverno%22%7C%22opa+gatekeeper%22%7C%22policy+enforcement%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"H Kermabon-Bobinnec","Proactive Security Policy Enforcement for Containers",2022,"","spectrum.library.concordia.ca","https://spectrum.library.concordia.ca/id/eprint/991534/","",17,"2026-05-16 00:43:55","","","",,,,,,0,0.00,0,1,4,"… on mitigating the potential impact of unsafe containers by leveraging policy enforcement. Kubernetes Security. There are several research initiatives proposing different solutions …","https://spectrum.library.concordia.ca/id/eprint/991534/1/Kermabon-Bobinnec_MASc_S2023.pdf","https://scholar.google.com/scholar?q=related:hdmaukpN8FYJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22kyverno%22%7C%22opa+gatekeeper%22%7C%22policy+enforcement%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
10,"Z Morić, V Dakić, T Čavala","Security hardening and compliance assessment of Kubernetes control plane and workloads",2025,"Journal of cybersecurity and privacy","mdpi.com","https://www.mdpi.com/2624-800X/5/2/30","https://scholar.google.com/scholar?cites=7715829182677993044&as_sdt=2005&sciodt=2007&hl=en",18,"2026-05-16 00:43:55","HTML","","",,,,,,10,10.00,3,3,1,"… This paper analyzes the key aspects of Kubernetes security by … for enhancing Kubernetes security, assisting organizations in … policy enforcement mechanisms such as OPA/Gatekeeper. …","https://www.mdpi.com/2624-800X/5/2/30","https://scholar.google.com/scholar?q=related:VEYd7cIhFGsJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22kyverno%22%7C%22opa+gatekeeper%22%7C%22policy+enforcement%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"SD Yadav","Optimizing Kubernetes Security through automated Policy Enforcement in Multi-Cloud Environment",2025,"","norma.ncirl.ie","https://norma.ncirl.ie/8166/","",19,"2026-05-16 00:43:55","","","",,,,,,0,0.00,0,1,1,"… and policy enforcement engine at … policy enforcement, and seamless CI/CD automation of the process, the proposed framework provides a dynamic solution to the Kubernetes security …","https://norma.ncirl.ie/8166/1/sohamdeepakyadav.pdf","https://scholar.google.com/scholar?q=related:inwQl6BVeuwJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22kyverno%22%7C%22opa+gatekeeper%22%7C%22policy+enforcement%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
7,"O Vakhula, I Opirskyy","Research on security as code approach for cloud-native applications based on Kubernetes cluster.",2024,"CSDP","ceur-ws.org","https://ceur-ws.org/Vol-3800/paper6.pdf","https://scholar.google.com/scholar?cites=14185681003547100775&as_sdt=2005&sciodt=2007&hl=en",20,"2026-05-16 00:43:55","PDF","","",,,,,,7,3.50,4,2,2,"… for automating security policy enforcement and continuous … Practical guides and best practices for Kubernetes security, … OPA for dynamic policy enforcement, highlighting its flexibility …","https://ceur-ws.org/Vol-3800/paper6.pdf","https://scholar.google.com/scholar?q=related:Z4Zuubap3cQJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22kyverno%22%7C%22opa+gatekeeper%22%7C%22policy+enforcement%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
1,"A Kanso, S Oks, M Elzeiny, G Virdi","Towards Enabling Hostile Multi-tenancy in Kubernetes",2025,"… of the SC'25 Workshops of the …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3731599.3767357","https://scholar.google.com/scholar?cites=6857328515149796878&as_sdt=2005&sciodt=2007&hl=en",21,"2026-05-16 00:43:55","","10.1145/3731599.3767357","",,,,,,1,1.00,0,4,1,"… as sandboxes for containers, and automated policy enforcement to achieve secure, isolation-centric … A policy engine (Kyverno) automatically hardens namespaces by enforcing …","https://dl.acm.org/doi/full/10.1145/3731599.3767357","https://scholar.google.com/scholar?q=related:Dhap7fMfKl8J:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22kyverno%22%7C%22opa+gatekeeper%22%7C%22policy+enforcement%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
2,"J Elhachmi, S Laaouamir, I Ziad","Securing containerized workloads in Kubernetes: Best practices and implementation",2025,"Available at SSRN 5194051","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5194051","https://scholar.google.com/scholar?cites=12383059408564419390&as_sdt=2005&sciodt=2007&hl=en",22,"2026-05-16 00:43:55","","","",,,,,,2,2.00,1,3,1,"… This paper proposes a distributed Kubernetes security architecture to enhance application security … Developing automated policy enforcement mechanisms would ensure continuous …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5194051","https://scholar.google.com/scholar?q=related:PnsKgOx22asJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22kyverno%22%7C%22opa+gatekeeper%22%7C%22policy+enforcement%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
2,"SV Kulkarni","Securing Kubernetes: AI-Powered Container Security Agents",2025,"International Journal of AI, BigData, Computational and …","ijaibdcms.org","https://ijaibdcms.org/index.php/ijaibdcms/article/view/265","https://scholar.google.com/scholar?cites=17677284549136628457&as_sdt=2005&sciodt=2007&hl=en",23,"2026-05-16 00:43:55","","","",,,,,,2,2.00,2,1,1,"… to function seamlessly with professional Kubernetes security solutions based on admission … This Policy enforcement is responsible for shielding security incidents that may arise from …","https://ijaibdcms.org/index.php/ijaibdcms/article/download/265/268","https://scholar.google.com/scholar?q=related:6TrKoKNUUvUJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22kyverno%22%7C%22opa+gatekeeper%22%7C%22policy+enforcement%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
1,"M Rönnbäck, F Åberg","Automatic enforcement of container security guidelines through policy as code",2022,"","odr.chalmers.se","https://odr.chalmers.se/bitstreams/5692bfb7-1612-4f0a-b798-6b723fb41819/download","https://scholar.google.com/scholar?cites=15226873138788609741&as_sdt=2005&sciodt=2007&hl=en",24,"2026-05-16 00:43:55","PDF","","",,,,,,1,0.25,1,2,4,"… Our findings using open-source Kubernetes security software is … policy enforcement can be tedious and time-consuming. This can be alleviated by automating the policy enforcement …","https://odr.chalmers.se/bitstreams/5692bfb7-1612-4f0a-b798-6b723fb41819/download","https://scholar.google.com/scholar?q=related:za5uvXG4UNMJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22kyverno%22%7C%22opa+gatekeeper%22%7C%22policy+enforcement%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"C Hayes","A Governance Model for Enterprise-Wide Enforcement of CIS Benchmarks in Kubernetes Worker Node Infrastructure",2023,"","researchgate.net","https://www.researchgate.net/profile/Mei-Lin-Zhang/publication/403258831_A_Governance_Model_for_Enterprise-Wide_Enforcement_of_CIS_Benchmarks_in_Kubernetes_Worker_Node_Infrastructure/links/69c9a05e3c6189430671d62f/A-Governance-Model-for-Enterprise-Wide-Enforcement-of-CIS-Benchmarks-in-Kubernetes-Worker-Node-Infrastructure.pdf","",25,"2026-05-16 00:43:55","PDF","","",,,,,,0,0.00,0,1,3,"… : Section 2 reviews related work in Kubernetes security and compliance enforcement. Section 3 … management, and policy enforcement. Kubernetes Security and CIS Benchmarks: A …","https://www.researchgate.net/profile/Mei-Lin-Zhang/publication/403258831_A_Governance_Model_for_Enterprise-Wide_Enforcement_of_CIS_Benchmarks_in_Kubernetes_Worker_Node_Infrastructure/links/69c9a05e3c6189430671d62f/A-Governance-Model-for-Enterprise-Wide-Enforcement-of-CIS-Benchmarks-in-Kubernetes-Worker-Node-Infrastructure.pdf","https://scholar.google.com/scholar?q=related:EhI8uuHNlEcJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22kyverno%22%7C%22opa+gatekeeper%22%7C%22policy+enforcement%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"A Shaji","Securing Containerized Environments: Implementing Role-Based Access Control with Google Kubernetes Engine",2025,"","norma.ncirl.ie","https://norma.ncirl.ie/8054/","",26,"2026-05-16 00:43:55","","","",,,,,,0,0.00,0,1,1,"This project focuses on implementing a dynamic Role-Based Access Control (RBAC) policy within a Kubernetes Autopilot cluster to optimize resource management and application …","https://norma.ncirl.ie/8054/1/abinshaji.pdf","https://scholar.google.com/scholar?q=related:QyyhRB5CmCwJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22kyverno%22%7C%22opa+gatekeeper%22%7C%22policy+enforcement%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"S Srivastava, N Nellutla, S Peddi…","Edge-to-Cloud DevSecOps Workflows: End-to-End Compliance Automation for Enterprise Data Engineering",2025,"2025 IEEE 3rd Global …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/11448336/","",27,"2026-05-16 00:43:55","","","",,,,,,0,0.00,0,4,1,"… OPA Gatekeeper implements Rego-based constraints through Kubernetes admission control to … Kyverno is a Kubernetes-native (YAML policies with validate and mutate and generate …","","https://scholar.google.com/scholar?q=related:EvWXSA4GyqYJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22kyverno%22%7C%22opa+gatekeeper%22%7C%22policy+enforcement%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
4,"JJ Lawrence, E Prakash, C Hewage","Securing Kubernetes: A study on the measures for enhancing control and data plane security",2023,"International Conference on Cyber …","Springer","https://link.springer.com/chapter/10.1007/978-981-97-3973-8_9","https://scholar.google.com/scholar?cites=910326152396902851&as_sdt=2005&sciodt=2007&hl=en",28,"2026-05-16 00:43:55","","10.1007/978-981-97-3973-8_9","",,,,,,4,1.33,1,3,3,"… that this paper will reignite interest in the domain of Kubernetes security. … , Kyverno, and k-rail. Through literature review and technical experiments, we find that Gatekeeper and Kyverno …","","https://scholar.google.com/scholar?q=related:w5Fd_88gogwJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22kyverno%22%7C%22opa+gatekeeper%22%7C%22policy+enforcement%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
14,"B Creane, A Gupta","Kubernetes Security and Observability",2021,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=pXZKEAAAQBAJ&oi=fnd&pg=PP1&dq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22kyverno%22%7C%22opa+gatekeeper%22%7C%22policy+enforcement%22&ots=U5FGUIwfy6&sig=2qbuesvGF42zXLRQ5NJo2HEc61U","https://scholar.google.com/scholar?cites=14446580464509309835&as_sdt=2005&sciodt=2007&hl=en",29,"2026-05-16 00:43:55","BOOK","","",,,,,,14,2.80,7,2,5,"Securing, observing, and troubleshooting containerized workloads on Kubernetes can be daunting. It requires a range of considerations, from infrastructure choices and cluster …","","https://scholar.google.com/scholar?q=related:i9MsJmSQfMgJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22kyverno%22%7C%22opa+gatekeeper%22%7C%22policy+enforcement%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"J Heo","A Multi-Layered Security Assessment Framework for Kubernetes: Enhancing Cloud Security Assurance Program Criteria in Korea",2025,"INTERNATIONAL CONFERENCE ON FUTURE …","dbpia.co.kr","https://www.dbpia.co.kr/Journal/articleDetail?nodeId=NODE12293111","",30,"2026-05-16 00:43:55","CITATION","","",,,,,,0,0.00,0,1,1,"… , PodSecurityPolicy, OPA, and Kyverno, contributing to compliance … study analyzing CSAP Kubernetes security limitations and … -based Kubernetes security automation framework. Key …","","https://scholar.google.com/scholar?q=related:v71X9MQ8F8YJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22kyverno%22%7C%22opa+gatekeeper%22%7C%22policy+enforcement%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
